path,source,content_type,frames,width,height,lossy,kb_orig,kb_compressed,compression_ratio,success,error,runtime_s,frame_reduction,frame_reduction_class,frames_deduplicated,frame_dedup,frame_loss,alignment_accuracy,alignment_warning,banding_patch_count,banding_score_mean,banding_score_p95,chist,chist_first,chist_last,chist_max,chist_mean,chist_middle,chist_min,chist_positional_variance,chist_std,color_count_compressed,color_count_original,color_patch_count,composite_quality,compressed_frame_count,deep_perceptual_downscaled,deep_perceptual_frame_count,deltae_max,deltae_mean,deltae_p95,deltae_pct_gt1,deltae_pct_gt2,deltae_pct_gt3,deltae_pct_gt5,disposal_artifacts_compressed,disposal_artifacts_compressed_max,disposal_artifacts_compressed_min,disposal_artifacts_compressed_std,disposal_artifacts_delta,disposal_artifacts_original,disposal_artifacts_post,disposal_artifacts_pre,dither_quality_score,dither_ratio_mean,dither_ratio_p95,duration_diff_ms,edge_sharpness_score,edge_similarity,edge_similarity_max,edge_similarity_mean,edge_similarity_min,edge_similarity_std,efficiency,flat_flicker_ratio_compressed,flat_region_count_compressed,flicker_excess_compressed,flicker_frame_ratio_compressed,frame_count,fsim,fsim_first,fsim_last,fsim_max,fsim_mean,fsim_middle,fsim_min,fsim_positional_variance,fsim_std,gmsd,gmsd_max,gmsd_mean,gmsd_min,gmsd_std,gradient_region_count,grid_length,has_text_ui_content,kilobytes,lpips_quality_max,lpips_quality_mean,lpips_quality_p95,lpips_t_mean_compressed,lpips_t_p95_compressed,max_timing_drift_ms,ms_ssim,ms_ssim_max,ms_ssim_mean,ms_ssim_min,ms_ssim_std,mse,mse_first,mse_last,mse_max,mse_mean,mse_middle,mse_min,mse_positional_variance,mse_std,mtf50_ratio_mean,mtf50_ratio_min,ocr_conf_delta_mean,ocr_conf_delta_min,ocr_regions_analyzed,palette_distance,posterization_score,psnr,psnr_max,psnr_mean,psnr_min,psnr_std,quality_oscillation_frequency_compressed,render_ms,rmse,rmse_max,rmse_mean,rmse_min,rmse_std,sharpness_similarity,sharpness_similarity_max,sharpness_similarity_mean,sharpness_similarity_min,sharpness_similarity_std,ssim,ssim_first,ssim_last,ssim_max,ssim_mean,ssim_middle,ssim_min,ssim_positional_variance,ssim_std,ssimulacra2_frame_count,ssimulacra2_mean,ssimulacra2_min,ssimulacra2_p95,ssimulacra2_triggered,temporal_consistency_compressed,temporal_consistency_compressed_max,temporal_consistency_compressed_min,temporal_consistency_compressed_std,temporal_consistency_delta,temporal_consistency_original,temporal_consistency_post,temporal_consistency_pre,temporal_pumping_score_compressed,text_ui_component_count,text_ui_edge_density,texture_similarity,texture_similarity_max,texture_similarity_mean,texture_similarity_min,texture_similarity_std,timing_drift_score,timing_grid_ms,transparency_artifact_score
/Users/lachlants/Documents/GIFs/Email/https___cdn2.allevents.in_transup_e9_09956161374f58903a1961feeeb7e7_move-to-primary.gif,real,,26,761,152,20,66.28,67.95,0.9754106606498714,True,,19.42,0,none,0,False,False,1.0,0.0,0.0,0.0,0.0,0.9999978797566568,1.0,0.9999983199075055,1.0,0.9999978797566568,0.9999919652996248,0.9999919652996248,1.1973351358724108e-11,2.441703474050771e-06,368.4,365.6,104.0,0.9835903345943265,26.0,1.0,26.0,0.040917109698057175,0.010511006291310947,0.040917109698057175,0.0,0.0,0.0,0.0,0.6259382933969095,0.6259382933969095,0.6259382933969095,0.0,0.0003957448748314052,0.626334038271741,0.6259382933969095,0.626334038271741,50.02160652820569,0.500216065282057,0.5917215801094291,0.0,100.0,0.9781168564574292,1.0,0.9781168564574292,0.9352130325814536,0.02116505728761649,0.4689750654870343,0.6166529266281946,381.0,0.05848930443823337,0.6,26.0,0.9462021543429449,1.0,0.9151478409767151,1.0,0.9462021543429449,0.9293515086174011,0.8873507976531982,0.001376982488888561,0.047548306500997284,0.134680236188265,0.24853965640068054,0.134680236188265,0.0,0.11604698045277999,0.0,241.0,1.0,67.9521484375,0.00015299717779271305,6.11800029358934e-05,0.0001431171185686253,0.07442501821555197,0.2946028053760528,0.0,0.9991025702616745,1.0,0.9991025702616745,0.9976356993770036,0.0008542135849131734,0.3084763546402638,0.0,0.32640570402145386,0.7793877124786377,0.3084763546402638,0.4242599904537201,0.0,0.03290140938785551,0.291038816248789,1.0104516644042627,0.9964615610283586,-3.588516746411747e-05,-0.00017942583732058733,51.0,1.4324610320269737,0.0,0.9984244312866775,1.0,71.78228505007725,0.9842653633209183,0.003884874759328039,0.6,19415.0,0.41643122426241364,0.8828293790300806,0.41643122426241364,0.0,0.3675069932662114,0.9988299686401294,1.0,0.9988299686401294,0.9969519528058655,0.00116766647887526,0.9979909350126623,1.0,0.9974295745858424,1.0,0.9979909350126623,0.9976963532231518,0.9946643106513986,1.33167179150616e-06,0.0019196258560985253,26.0,0.9999419301971154,0.9984901851249999,1.0,1.0,0.00499960725536945,0.00499960725536945,0.00499960725536945,0.0,1.4927777151352468e-05,0.004984679478218098,0.00499960725536945,0.004984679478218098,0.012073638385141564,11.0,0.037995366207898194,0.9999970417613631,1.0,0.9999970417613631,0.9999861197373254,4.66677844816075e-06,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/https___cdn2.allevents.in_transup_e9_09956161374f58903a1961feeeb7e7_move-to-primary.gif,real,,26,761,152,40,66.28,66.4,0.9982497683516937,True,,19.6,0,none,0,False,False,1.0,0.0,0.0,0.0,0.0,0.999993655560175,0.9999999226903002,0.9999901159606017,0.9999999294817319,0.999993655560175,0.9999856840588093,0.999983004296793,3.5394703068162805e-11,5.980917761439727e-06,369.1,365.6,104.0,0.9582264360551226,26.0,1.0,26.0,0.11770159006118774,0.039182122387081526,0.11770159006118774,0.0,0.0,0.0,0.0,0.6250201731084338,0.6250201731084338,0.6250201731084338,0.0,0.0013138651633071152,0.626334038271741,0.6250201731084338,0.626334038271741,49.422727850273134,0.49422727850273135,0.631755175430973,0.0,99.59854354203677,0.9320837530194618,0.9654006243496358,0.9320837530194618,0.8562667261373773,0.03117049634296534,0.4667805676619188,0.6166529266281946,381.0,0.05854286696016788,0.6,26.0,0.9174720484476823,0.99137943983078,0.8762171268463135,0.9915631413459778,0.9174720484476823,0.8825886249542236,0.8455002903938293,0.002793155080175167,0.06512362445985298,0.18088126827317935,0.28393393754959106,0.18088126827317935,0.06133517995476723,0.10338362201355364,0.0,241.0,1.0,66.3974609375,0.0009452435187995434,0.0004699898468411098,0.0007341750315390527,0.07452286226674915,0.29374144077301023,0.0,0.9966856896828856,0.9995278227391853,0.9966856896828856,0.9937624308485848,0.0025547716092702874,1.6612374048966627,0.6898500323295593,1.63066828250885,2.835641622543335,1.6612374048966627,2.676896810531616,0.6528084874153137,0.6586764457202534,0.9163772919003826,0.9959854354203677,0.9439454924990152,-8.971291866028963e-05,-0.00044856459330144816,51.0,1.4775516061821796,0.0,0.9350021457622569,0.9996589099232012,46.750107288112844,0.8720858048558254,0.05596300438545054,0.52,19596.0,1.2327213529644097,1.6839363475331646,1.2327213529644097,0.807965647422781,0.37634488284319584,0.995356798585228,0.9987204067404668,0.995356798585228,0.9899081227116667,0.0021217402006506805,0.9928503237030899,0.9989775737355778,0.9903202185075907,0.9989958679882154,0.9928503237030899,0.9891411535395205,0.9865447120389276,1.923279511287688e-05,0.005517422754006604,26.0,0.9603604149375001,0.868207934,1.0,1.0,0.00505357219862327,0.00505357219862327,0.00505357219862327,0.0,6.889272040517223e-05,0.004984679478218098,0.00505357219862327,0.004984679478218098,0.010553706880684794,11.0,0.037995366207898194,0.9999650646499154,0.9999998268697272,0.9999650646499154,0.9998598058796571,4.913571575229502e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/https___cdn2.allevents.in_transup_e9_09956161374f58903a1961feeeb7e7_move-to-primary.gif,real,,26,761,152,60,66.28,63.92,1.037005347593583,True,,19.36,0,none,0,False,False,1.0,0.0,0.0,0.0,0.0,0.9999660204689029,0.9999994827307261,0.9999073500999487,0.9999995201648544,0.9999660204689029,0.9999803041331112,0.9998924658600896,1.5753923572367124e-09,3.538990437719109e-05,364.7,365.6,104.0,0.917712014751503,26.0,1.0,26.0,0.2508088946342468,0.11434040071729284,0.2508088946342468,0.0,0.0,0.0,0.0,0.6711550262649489,0.6711550262649489,0.6711550262649489,0.0,0.044820987993207995,0.626334038271741,0.6711550262649489,0.626334038271741,48.29356416850092,0.4826536237776513,0.6533607117589633,0.0,99.00994091662095,0.8017970053500325,0.8669566793547218,0.8017970053500325,0.7339702760084925,0.0426125323384737,0.46310044694380503,0.6166529266281946,381.0,0.058766899958252905,0.6,26.0,0.8933821595632113,0.9621173143386841,0.863247275352478,0.9629757404327393,0.8933821595632113,0.8706623315811157,0.8194518089294434,0.0020215868376883207,0.061607798912351075,0.21834040605104887,0.29271912574768066,0.21834040605104887,0.14000485837459564,0.06675089137856914,0.0,241.0,1.0,63.916015625,0.004534784704446793,0.0022068382912458708,0.0033833906636573374,0.07486545045860112,0.29297618865966796,0.0,0.99289454925789,0.9976339513570818,0.99289454925789,0.9875463407919788,0.004307030995690253,5.879266748061547,4.005175590515137,4.83159875869751,8.549375534057617,5.879266748061547,7.757656574249268,3.9126439094543457,2.591767014016265,1.8752434501018629,0.9900994091662095,0.9361512348997207,4.357182863628769e-05,0.0,51.0,1.678463432771308,0.0,0.8133102530888496,0.8441220097676506,40.66551265444248,0.7762291963059889,0.028268196752199708,0.52,19360.0,2.393383108041707,2.9239315200697873,2.393383108041707,1.978040421592629,0.38856665606066076,0.9649977183019581,0.9807686644674486,0.9649977183019581,0.9553631747221671,0.0048600386881437075,0.985451317112686,0.995543411075079,0.9835269244639987,0.995543411075079,0.985451317112686,0.9811935679877607,0.9736680380092129,3.952872217223702e-05,0.009169084339829464,26.0,0.8802920780528846,0.7159677045,0.94278452521875,1.0,0.005217853410643654,0.005217853410643654,0.005217853410643654,0.0,0.00023317393242555662,0.004984679478218098,0.005217853410643654,0.004984679478218098,0.01049554422612612,11.0,0.037995366207898194,0.9999234509522403,0.9999785627019626,0.9999234509522403,0.9997457850334266,7.705108187928912e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/https___mcusercontent.com_55c8f62a16b590163aa0065d4_images_b6a79296-ca34-ff18-94d6-43f90378fa41.gif,real,,99,720,900,20,8923.31,17195.75,0.5189250026067027,True,,141.6,0,none,0,False,False,1.0,0.0,299.0,8.485747664766476,40.01314474904211,0.9998745785167258,0.9999189943654094,0.9998764539042295,0.9999464068238022,0.9998745785167258,0.9999439136049237,0.9997322604336267,7.75718950347116e-10,5.683524531664269e-05,255.0,255.0,480.0,0.8311410135068801,99.0,1.0,30.0,1.5500868558883667,0.68920750660133,1.349454402923584,44.375,0.0,0.0,0.0,0.9387863101195912,0.9387863101195912,0.9387863101195912,0.0,0.019908830567717084,0.9188774795518742,0.9387863101195912,0.9188774795518742,59.86025113854389,1.4573074492349474,1.8743571173328313,0.0,100.0,0.7798876968084916,0.8093790012804097,0.7798876968084916,0.7349083183224794,0.012574044624767107,0.3378060227974114,0.16477272727272727,3919.0,0.06908399528470532,1.0,99.0,0.726547259092331,0.7419086694717407,0.7324239611625671,0.7427432537078857,0.726547259092331,0.7339903116226196,0.6839284300804138,1.723483738895008e-05,0.014494762060292729,0.1734823167324066,0.18573391437530518,0.1734823167324066,0.1677970439195633,0.004199282861150725,299.0,331.0,1.0,17195.75390625,0.006411433219909668,0.005656354470799366,0.006322638201527298,0.08908399528470533,0.10794140547513961,0.0,0.9670175765651764,0.9692054362108818,0.9670175765651764,0.9608504631882114,0.0019525524755855718,11.409044679005941,10.540607452392578,11.346034049987793,13.377729415893555,11.409044679005941,11.401942253112793,10.540607452392578,0.15485948558024473,0.5715546580838503,1.000918127096618,0.8900398610535991,0.0,0.0,260.0,0.0,0.009157107775173964,0.7512702181971569,0.7580429437219489,37.563510909857854,0.737339607328276,0.0042027277273313825,0.5172413793103449,141602.0,3.376705358773351,3.6575578486052076,3.376705358773351,3.246630168712257,0.08309993403894331,0.9654113022661815,0.9730050266331782,0.9654113022661815,0.957412312064369,0.0035405652779762057,0.9289061065921126,0.9307350893098147,0.9302798129185724,0.9335238394488808,0.9289061065921126,0.9316493576761351,0.915767319938417,3.2431289789379414e-07,0.004199630949408787,30.0,0.8136000882625,0.78784031275,0.8199451244875,1.0,0.9660469027950102,0.9660469027950102,0.9660469027950102,0.0,0.0012771872293354525,0.9647697155656747,0.9660469027950102,0.9647697155656747,0.000666104816554396,49.0,0.06088888888888889,0.9999239683195725,0.9999716817640079,0.9999239683195725,0.9997899064410798,4.654851666611515e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/https___mcusercontent.com_55c8f62a16b590163aa0065d4_images_b6a79296-ca34-ff18-94d6-43f90378fa41.gif,real,,99,720,900,40,8923.31,11321.1,0.7882016109477579,True,,146.41,0,none,0,False,False,1.0,0.0,299.0,21.394520023885185,90.76877007074654,0.9989318522915754,0.9994552930387457,0.9992524889621042,0.9994816115471403,0.9989318522915754,0.9992030691847953,0.9980915519690312,1.1909853377030837e-08,0.00035127101439013286,255.0,255.0,480.0,0.7344953685890112,99.0,1.0,30.0,2.6846656799316406,2.05595981006821,2.5957114458084103,100.0,56.25,0.0,0.0,0.8925212251451828,0.8925212251451828,0.8925212251451828,0.0,0.026356254406691315,0.9188774795518742,0.8925212251451828,0.9188774795518742,64.99627530368812,1.4187410723300933,1.7580035295406224,0.0,100.0,0.5815805570345982,0.5890709660367385,0.5815805570345982,0.5564280861607321,0.0060044593540588345,0.3744567298208502,0.21621621621621623,3919.0,0.07437287431852571,1.0,99.0,0.5605807721614837,0.5615888833999634,0.5622888803482056,0.5669040679931641,0.5605807721614837,0.5619636178016663,0.5559794306755066,8.180192483880292e-08,0.002612272367702611,0.22151274780432384,0.2268173098564148,0.22151274780432384,0.21745465695858002,0.0017719553083546027,299.0,331.0,1.0,11321.0966796875,0.020263630896806717,0.01804213213423888,0.019303392339497804,0.09437287431852572,0.11380970180034637,0.0,0.8963117419553082,0.8988898712372566,0.8963117419553082,0.8936119149767714,0.001314788508837312,39.41290995279948,37.99785232543945,39.31431198120117,41.718666076660156,39.41290995279948,40.031307220458984,37.99785232543945,0.7091207787161693,0.6933565474147612,1.0627881070932514,0.9583721985388494,0.0,0.0,260.0,0.0,0.007416433528084546,0.6435016943401479,0.6466642455030127,32.17508471700739,0.6385499635656424,0.0015181206448750297,0.3103448275862069,146409.0,6.277728960358753,6.458998844763804,6.277728960358753,6.164239801097898,0.05503683377971025,0.829341246137237,0.8412193607383741,0.829341246137237,0.8179017554686707,0.006271104991953699,0.7834928210200601,0.785413087864777,0.7809495286650052,0.7881563597122958,0.7834928210200601,0.7850414997763806,0.7785925928240698,4.0895184459596e-06,0.0025335209090072528,30.0,0.5094825410791667,0.49679554574999996,0.52054319745,1.0,0.9710667457424258,0.9710667457424258,0.9710667457424258,0.0,0.006297030176751095,0.9647697155656747,0.9710667457424258,0.9647697155656747,0.0003939170983829965,49.0,0.06088888888888889,0.999561509616982,0.9997601091554245,0.999561509616982,0.9990503642627158,0.00017287514160470682,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/https___mcusercontent.com_55c8f62a16b590163aa0065d4_images_b6a79296-ca34-ff18-94d6-43f90378fa41.gif,real,,99,720,900,60,8923.31,,,False,RuntimeError: Animately timed out after 10 seconds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Users/lachlants/Documents/GIFs/Email/http___i1.cmail19.com_ei_i_5D_3B8_4C0_csimport_2404_89_KW_ESME__SatPaper_1.-970x250_529kB.151624.gif,real,,35,970,250,20,516.66,395.49,1.3063820750756832,True,,90.47,0,none,0,False,False,1.0,0.0,0.0,0.0,0.0,0.9999979450519114,0.9999992096476877,0.9999996482494669,0.9999996482494669,0.9999979450519114,0.9999954736835133,0.9999869166513358,3.5085334149312043e-12,2.5888320531987137e-06,245.9,246.0,270.0,0.9767976102431302,35.0,1.0,30.0,0.02856530249118805,0.012600016314536333,0.02856530249118805,0.0,0.0,0.0,0.0,0.7458319112178238,0.7458319112178238,0.7458319112178238,0.0,7.156159245724769e-05,0.7457603496253665,0.7458319112178238,0.7457603496253665,27.57382344264342,0.5291958051120776,1.6821769960232626,0.0,98.61301833880441,0.9219239627282003,0.9364248317127898,0.9219239627282003,0.9070734369315524,0.007759193989014763,0.5178008198436722,0.5325443786982249,1162.0,0.06537544728866938,0.8275862068965517,35.0,0.9714493294556935,0.9776921272277832,0.9748080968856812,0.9787837266921997,0.9714493294556935,0.9569501876831055,0.9523203372955322,8.416117868629651e-05,0.007085572786254557,0.10268885220090548,0.16630657017230988,0.10268885220090548,0.08033590763807297,0.021738138572384085,0.0,1085.0,1.0,395.486328125,0.000946344283875078,0.00016860049533230873,0.0003540176869137207,0.08323023651309054,0.1734360039234161,0.0,0.9991234880524736,0.9993345336416896,0.9991234880524736,0.9981551467328988,0.0003060414681990773,1.1754026055335998,1.021058440208435,1.0308054685592651,1.6496907472610474,1.1754026055335998,1.6314817667007446,0.9805415868759155,0.08150262858184003,0.1685276444452919,0.9861301833880441,0.9633796939840561,-5.267336848828476e-05,-0.0003504748563787035,53.0,0.0032520325203252037,0.0,0.9493932679301581,0.9643228691643573,47.46966339650791,0.9191355658121271,0.011643780329053815,0.2413793103448276,90472.0,1.0815677625399567,1.2844028757601904,1.0815677625399567,0.9902229985593728,0.07492516645234544,0.991840885481471,0.9939886753792914,0.991840885481471,0.9836981740622165,0.0024697097295853254,0.9980045422512613,0.9984615382656803,0.9981760407000074,0.9984615382656803,0.9980045422512613,0.9968589924672376,0.9959160085258767,4.871419937281523e-07,0.0006660385614176852,30.0,0.9939329198249998,0.978508688625,0.9977101957875,1.0,0.28781724007247833,0.28781724007247833,0.28781724007247833,0.0,0.00022520817748256095,0.28759203189499577,0.28781724007247833,0.28759203189499577,0.0010646093887011268,13.0,0.06622680412371135,0.9999922624236961,0.9999963736713928,0.9999922624236961,0.9999601884621019,6.593949971550841e-06,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/http___i1.cmail19.com_ei_i_5D_3B8_4C0_csimport_2404_89_KW_ESME__SatPaper_1.-970x250_529kB.151624.gif,real,,35,970,250,40,516.66,322.67,1.6011863868165792,True,,58.13,0,none,0,False,False,1.0,0.0,0.0,0.0,0.0,0.9999912032330261,0.9999950249135798,0.9999905978863395,0.999995388807011,0.9999912032330261,0.9999893794751091,0.9999748547650631,5.883785737726927e-12,4.685407132110298e-06,245.9,246.0,270.0,0.9177582691441485,35.0,1.0,30.0,0.19493496417999268,0.09815055876970291,0.19493496417999268,0.0,0.0,0.0,0.0,0.745563661816859,0.745563661816859,0.745563661816859,0.0,0.0001966878085075674,0.7457603496253665,0.745563661816859,0.7457603496253665,28.18656740283597,0.5449267313992491,1.7247626708654926,0.0,100.0,0.7868998806346792,0.8273087128626735,0.7868998806346792,0.7598748162549196,0.018593226887994876,0.5368168756852605,0.5332676195170034,1162.0,0.06561058253820601,0.8275862068965517,35.0,0.9242252628008525,0.9349581599235535,0.9348377585411072,0.9369936585426331,0.9242252628008525,0.9081313014030457,0.8840899467468262,0.00015921440971548387,0.012603306896961064,0.17155501246452332,0.2204696238040924,0.17155501246452332,0.15208196640014648,0.018816736869567696,0.0,1085.0,1.0,322.6708984375,0.0018585931975394487,0.0007768491399474442,0.0014582633215468376,0.08345916662726487,0.17383230626583096,0.0,0.9945690753248457,0.9955321635092488,0.9945690753248457,0.9903032500803741,0.0012811883697567555,8.305460898081462,7.3809404373168945,7.401583671569824,11.555609703063965,8.305460898081462,10.521723747253418,7.13496208190918,2.1778022261092294,1.031909695514442,1.0072581282570754,0.9795727743417497,1.3341863279904748e-05,-0.0002817227393496134,53.0,0.0036585365853658534,0.0,0.7793492471556731,0.791937736856494,38.96746235778365,0.7500574998049504,0.010015848935817688,0.1724137931034483,58130.0,2.8767787591742877,3.3993543067859173,2.8767787591742877,2.67113498009913,0.17206065455269798,0.9590237857397272,0.9735598543616502,0.9590237857397272,0.9085800331106755,0.014469800814762667,0.9880730246754887,0.9899756910367743,0.9886702307451888,0.9900311354894429,0.9880730246754887,0.9869410079916379,0.9790467490220333,1.544859898749254e-06,0.002653020846735212,30.0,0.8564842134416666,0.808599656375,0.87683077204375,1.0,0.28759139388578964,0.28759139388578964,0.28759139388578964,0.0,6.380092061331055e-07,0.28759203189499577,0.28759139388578964,0.28759203189499577,0.000742180347584427,13.0,0.06622680412371135,0.9999428315458586,0.9999649250006513,0.9999428315458586,0.9998287663443297,2.6105526225737188e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/http___i1.cmail19.com_ei_i_5D_3B8_4C0_csimport_2404_89_KW_ESME__SatPaper_1.-970x250_529kB.151624.gif,real,,35,970,250,60,516.66,280.81,1.8398620075673269,True,,57.74,0,none,0,False,False,1.0,0.0,0.0,0.0,0.0,0.9999875261981305,0.9999955515160126,0.999992005334275,0.9999955515160126,0.9999875261981305,0.999986373130566,0.9999438989546667,1.4282209215670922e-11,1.0360432410956146e-05,245.1,246.0,270.0,0.8908049913662728,35.0,1.0,30.0,0.29285621643066406,0.16176327649090025,0.29285621643066406,0.0,0.0,0.0,0.0,0.7457342728970816,0.7457342728970816,0.7457342728970816,0.0,2.607672828491836e-05,0.7457603496253665,0.7457342728970816,0.7457603496253665,28.539957201223174,0.5850714452455826,1.7393413907383806,0.0,100.0,0.6976806013516099,0.7528510848532257,0.6976806013516099,0.6587322461862177,0.026972824649237462,0.5526257431881291,0.5338645418326693,1162.0,0.06636099441811956,0.8275862068965517,35.0,0.902896918853124,0.9082051515579224,0.9144768714904785,0.9203746318817139,0.902896918853124,0.8658877015113831,0.8658877015113831,0.00046566760984568926,0.01753694665690421,0.19036561052004497,0.23808085918426514,0.19036561052004497,0.16510863602161407,0.024130443667043477,0.0,1085.0,1.0,280.8125,0.00647186953574419,0.003890297980979085,0.005400999658741056,0.08421623423807965,0.1748695522546768,0.0,0.9878738516903324,0.9902202743002135,0.9878738516903324,0.9816029528661375,0.0024620610497564214,19.702959950764974,17.541061401367188,18.223186492919922,27.174575805664062,19.702959950764974,27.174575805664062,17.237173080444336,19.266362782959025,2.47444730933481,1.0216479133252083,0.9975064031692523,0.0015346646655683735,0.0,53.0,0.0384111287586136,0.0,0.7043294951440456,0.7153228665652316,35.21647475720227,0.6757835126371746,0.01012949440109412,0.1724137931034483,57744.0,4.430704110501109,5.212923920954925,4.430704110501109,4.15176746464013,0.26799447000553434,0.9095586640370654,0.9412984918934324,0.9095586640370654,0.8268144630007402,0.029744162170290613,0.9738077220519163,0.9762256430159651,0.9748645955662313,0.9789966417356629,0.9738077220519163,0.9642631382313719,0.9601528264924286,2.859387427829866e-05,0.00514169837653714,30.0,0.7565128950625001,0.710783190125,0.7727053483875,1.0,0.2869064596233322,0.2869064596233322,0.2869064596233322,0.0,0.0006855722716635482,0.28759203189499577,0.2869064596233322,0.28759203189499577,0.0007473727766151916,13.0,0.06622680412371135,0.9998735094978655,0.9999047281397218,0.9998735094978655,0.9996468142621547,5.668694619217661e-05,0.0,10.0,0.0
/Users/lachlants/Documents/GIFs/Email/https___mcusercontent.com_21cfc09295377f72f03e377c6_images_4baf6d5d-cac3-d558-cd51-4f18bdac69ba.gif,real,,7,1080,800,20,234.89,253.34,0.9271537219136314,True,,262.92,0,none,0,False,False,1.0,0.0,43.0,2.3927976860296587,10.22601811401546,0.9999453079610803,0.9999479873987873,0.9999282146947308,0.9999520199985188,0.9999453079610803,0.9999364070552974,0.9999282146947308,6.579766141153005e-11,8.596049547128587e-06,243.85714285714286,243.85714285714286,112.0,0.8189848358468488,7.0,1.0,7.0,1.102079153060913,0.5691207173367729,1.0259721279144287,9.821428571428571,0.0,0.0,0.0,0.5916592434944459,0.5916592434944459,0.5916592434944459,0.0,0.03627748984591006,0.6279367333403559,0.5916592434944459,0.6279367333403559,34.45302092859561,8.633940297002402,64.28265765383351,0.0,100.0,0.9282357966680905,0.937524390676553,0.9282357966680905,0.900016061676839,0.010943315864624156,0.4200924508730769,0.6177691668973152,1714.0,0.14035166382789613,1.0,7.0,0.5942820395742144,0.5850993394851685,0.5982781648635864,0.6126165986061096,0.5942820395742144,0.5981232523918152,0.5848978757858276,3.814752706985145e-05,0.009043175766206014,0.3234898703438895,0.34925559163093567,0.3234898703438895,0.2515485882759094,0.030174213574972113,43.0,723.0,1.0,253.3427734375,0.008617931976914406,0.005428078451326915,0.007593423128128049,0.16035166382789612,0.27664290368556976,0.0,0.961733182726616,0.9647631661195732,0.961733182726616,0.9495636331029068,0.005001404347397316,9.741914204188756,9.134124755859375,12.735836029052734,12.735836029052734,9.741914204188756,9.292047500610352,9.134124755859375,2.7618825685987964,1.223838772897574,2.2439897316908697,2.2439897316908697,0.0033870607910850624,0.002225104826577071,55.0,0.0,0.005999200075936033,0.7654784670112579,0.7704826747146134,38.27392335056289,0.7416105882360536,0.009761509409365758,0.3333333333333333,262916.0,3.1157028428107165,3.56873031049598,3.1157028428107165,3.0222714563485815,0.18522958589268224,0.9988108129368419,0.9998266887372298,0.9988108129368419,0.9971691630538236,0.0009233549780698326,0.9169844461455273,0.9233996419427166,0.891200498990604,0.9233996419427166,0.9169844461455273,0.9200686276170961,0.891200498990604,0.0002090277015204175,0.01059829984473426,7.0,0.8001377439285714,0.7393954551249999,0.8117277586375,1.0,0.33029293466080967,0.33029293466080967,0.33029293466080967,0.0,0.0018726976802050932,0.3284202369806046,0.33029293466080967,0.3284202369806046,0.001806307666931314,11.0,0.03423263888888889,0.9937729467739992,0.9973569018168925,0.9937729467739992,0.9924827339866646,0.0015517449436498827,0.0,10.0,0.0
